a,d,sign,m,deg_P,n_factors,M_P,deg_smallest_factor,M_smallest_factor,in_db
6,9,-1,14,16,1,1.706675849419942160586269,16,1.706675849419942160586269,False
6,9,-1,16,18,2,1.627218728903546035996204,14,1.627218728903546035996204,False
6,9,-1,18,20,1,1.480252356055562960743395,20,1.480252356055562960743395,False
6,9,-1,20,22,1,1.300902382477374222560766,22,1.300902382477374222560766,False
6,9,-1,22,24,1,1.277515976502333131732810,24,1.277515976502333131732810,True
6,9,-1,24,26,2,1.371393134419736225295023,22,1.371393134419736225295023,False
6,9,-1,26,28,2,1.388549562529056744114153,22,1.388549562529056744114153,False
6,9,-1,28,30,1,1.366419443841099646585477,30,1.366419443841099646585477,False
6,9,-1,30,32,2,1.320626703264165252097457,26,1.320626703264165252097457,False
6,9,-1,32,34,1,1.437510991700801764909453,34,1.437510991700801764909453,False
6,9,-1,34,36,1,1.469888874650586508665154,36,1.469888874650586508665154,False
6,9,-1,36,38,2,1.413421137486101319135464,34,1.413421137486101319135464,False
6,9,-1,38,40,1,1.359367449536899056692687,40,1.359367449536899056692687,False
6,9,-1,40,42,1,1.350775421341829119008713,42,1.350775421341829119008713,False
6,9,-1,42,44,1,1.420285503278880477931188,44,1.420285503278880477931188,False
6,9,-1,44,46,2,1.451167226847785057043723,42,1.451167226847785057043723,False
6,9,-1,46,48,1,1.445405002275840475699921,48,1.445405002275840475699921,False
6,9,-1,48,50,1,1.418427010207559912366783,50,1.418427010207559912366783,False
6,9,-1,50,52,1,1.372064988263386125428344,52,1.372064988263386125428344,False
6,9,-1,52,54,1,1.354430828406632918541840,54,1.354430828406632918541840,False
6,9,-1,54,56,2,1.388333718756348621703737,50,1.388333718756348621703737,False
6,9,-1,56,58,2,1.395763616664296163243223,54,1.395763616664296163243223,False
6,9,-1,58,60,2,1.388663729722376225232191,54,1.388663729722376225232191,False
6,9,-1,60,62,1,1.370916168962733986272335,62,1.370916168962733986272335,False
6,9,-1,62,64,1,1.403340149904347302773465,64,1.403340149904347302773465,False
6,9,-1,64,66,2,1.422642374036751771276347,62,1.422642374036751771276347,False
6,9,-1,66,68,1,1.401536755520581252147664,68,1.401536755520581252147664,False
6,9,-1,68,70,1,1.381090287200654740839657,70,1.381090287200654740839657,False
6,9,-1,70,72,1,1.377833152607233383556256,72,1.377833152607233383556256,False
6,9,-1,72,74,1,1.401957743085164912727825,74,1.401957743085164912727825,False
6,9,-1,74,76,1,1.421321653888423190725397,76,1.421321653888423190725397,False
6,9,-1,76,78,2,1.420680752046056609020876,74,1.420680752046056609020876,False
6,9,-1,78,80,1,1.408760312313971000269059,80,1.408760312313971000269059,False
6,9,-1,80,82,1,1.385589177065768772472825,82,1.385589177065768772472825,False
6,9,-1,82,84,2,1.370273931784091583100288,78,1.370273931784091583100288,False
6,9,-1,84,86,2,1.392459676044679976597587,82,1.392459676044679976597587,False
6,9,-1,86,88,2,1.397615337790676371117648,82,1.397615337790676371117648,False
6,9,-1,88,90,1,1.394449109852391068863744,90,1.394449109852391068863744,False
6,9,-1,90,92,1,1.385048719379768511084288,92,1.385048719379768511084288,False
6,9,-1,92,94,1,1.388182628855142202992284,94,1.388182628855142202992284,False
6,9,-1,94,96,1,1.408427935655479689958432,96,1.408427935655479689958432,False
6,9,-1,96,98,2,1.395356662658000820610611,94,1.395356662658000820610611,False
6,9,-1,98,100,1,1.388853927395713282949297,100,1.388853927395713282949297,False
6,9,-1,100,102,1,1.387462381299635436187542,102,1.387462381299635436187542,False
6,9,-1,102,104,1,1.393025674554292749831033,104,1.393025674554292749831033,False
6,9,-1,104,106,2,1.410682568651747207806778,102,1.410682568651747207806778,False
6,9,-1,106,108,1,1.411570395382503205897268,108,1.411570395382503205897268,False
6,9,-1,108,110,1,1.404827830189761042927754,110,1.404827830189761042927754,False
6,9,-1,110,112,2,1.390152281597505142889610,106,1.390152281597505142889610,False
6,9,-1,112,114,1,1.371667945372289129575119,114,1.371667945372289129575119,False
6,9,-1,114,116,2,1.393755856342093104663073,110,1.393755856342093104663073,False
6,9,-1,116,118,2,1.398098562560494405712375,114,1.398098562560494405712375,False
6,9,-1,118,120,1,1.396593338919547210635455,120,1.396593338919547210635455,False
6,9,-1,120,122,1,1.390796002897382851161554,122,1.390796002897382851161554,False
6,9,-1,122,124,1,1.381127164380710545897448,124,1.381127164380710545897448,False
6,9,-1,124,126,2,1.401601065528256482969942,122,1.401601065528256482969942,False
6,9,-1,126,128,1,1.388608781354607738251111,128,1.388608781354607738251111,False
6,9,-1,128,130,1,1.392287597575260403345167,130,1.392287597575260403345167,False
6,9,-1,130,132,1,1.391784902529439355670362,132,1.391784902529439355670362,False
6,9,-1,132,134,1,1.387948253285896433755805,134,1.387948253285896433755805,False
6,9,-1,134,136,1,1.405222133122581527726315,136,1.405222133122581527726315,False
6,9,-1,136,138,2,1.406869177900098746889910,134,1.406869177900098746889910,False
6,9,-1,138,140,2,1.402587250599679006379319,134,1.402587250599679006379319,False
6,9,-1,140,142,1,1.391946647958318237528269,142,1.391946647958318237528269,False
6,9,-1,142,144,2,1.377818418529357519329371,138,1.377818418529357519329371,False
6,9,-1,144,146,2,1.394031478677917337395677,142,1.394031478677917337395677,False
6,9,-1,146,148,1,1.398088010888397442409336,148,1.398088010888397442409336,False
6,9,-1,148,150,1,1.397468326409429501571547,150,1.397468326409429501571547,False
6,9,-1,150,152,1,1.393578985683788463939908,152,1.393578985683788463939908,False
6,9,-1,152,154,1,1.386731181757081622993614,154,1.386731181757081622993614,False
6,9,-1,154,156,1,1.397282242511138948747092,156,1.397282242511138948747092,False
6,9,-1,156,158,2,1.390715398433313082537091,154,1.390715398433313082537091,False
6,9,-1,158,160,1,1.393984773509906881678683,160,1.393984773509906881678683,False
6,9,-1,160,162,1,1.393986876190640553185017,162,1.393986876190640553185017,False
6,9,-1,162,164,1,1.391441930133499228214831,164,1.391441930133499228214831,False
6,9,-1,164,166,2,1.401748286300206028333680,162,1.401748286300206028333680,False
6,9,-1,166,168,2,1.403957097309778605797274,162,1.403957097309778605797274,False
6,9,-1,168,170,1,1.401067307204034034033778,170,1.401067307204034034033778,False
6,9,-1,170,172,2,1.392527834614344786789859,166,1.392527834614344786789859,False
6,9,-1,172,174,1,1.383965691672584695546710,174,1.383965691672584695546710,False
6,9,-1,174,176,1,1.393785484193077468882048,176,1.393785484193077468882048,False
6,9,-1,176,178,2,1.397865396867164648246037,174,1.397865396867164648246037,False
6,9,-1,178,180,1,1.397796747738773398053498,180,1.397796747738773398053498,False
6,9,-1,180,182,1,1.395055714279915903719997,182,1.395055714279915903719997,False
6,9,-1,182,184,1,1.389910238629647769352632,184,1.389910238629647769352632,False
6,9,-1,184,186,2,1.393297108638493431677020,182,1.393297108638493431677020,False
6,9,-1,186,188,1,1.391774168468281634642128,188,1.391774168468281634642128,False
6,9,-1,188,190,1,1.394857439071780754282027,190,1.394857439071780754282027,False
6,9,-1,190,192,1,1.395185069452242899703618,192,1.395185069452242899703618,False
6,9,-1,192,194,1,1.393441095008230545029683,194,1.393441095008230545029683,False
6,9,-1,194,196,2,1.399103355155558916061676,190,1.399103355155558916061676,False
6,9,-1,196,198,2,1.401924478188306199795171,194,1.401924478188306199795171,False
6,9,-1,198,200,2,1.399918983703760454001548,194,1.399918983703760454001548,False
6,9,-1,200,202,1,1.392259207034908391579682,202,1.392259207034908391579682,False
6,9,1,6,8,2,1.000000000000000000000000,0,100.0000000000000000000000,False
6,9,1,8,10,1,1.795382265188950681016157,10,1.795382265188950681016157,False
6,9,1,10,12,1,1.690103790249191363904714,12,1.690103790249191363904714,False
6,9,1,12,14,2,1.367222803753827357476206,8,1.367222803753827357476206,False
6,9,1,14,16,3,1.000000000000000000000000,0,100.0000000000000000000000,False
6,9,1,16,18,3,1.000000000000000000000000,0,100.0000000000000000000000,False
6,9,1,18,20,1,1.452601350083280900582636,20,1.452601350083280900582636,False
6,9,1,20,22,1,1.534735016685265916354606,22,1.534735016685265916354606,False
6,9,1,22,24,1,1.515094982046266649855776,24,1.515094982046266649855776,False
6,9,1,24,26,2,1.446191567881883423566527,22,1.446191567881883423566527,False
6,9,1,26,28,3,1.351306315867238879199851,20,1.351306315867238879199851,False
6,9,1,28,30,1,1.456479472392265174258709,30,1.456479472392265174258709,False
6,9,1,30,32,1,1.377273678081973539713252,32,1.377273678081973539713252,False
6,9,1,32,34,1,1.386453678480921498808151,34,1.386453678480921498808151,False
6,9,1,34,36,3,1.369398520670049271747276,28,1.369398520670049271747276,False
6,9,1,36,38,2,1.334650297866592927846437,34,1.334650297866592927846437,False
6,9,1,38,40,1,1.443597188765401036084467,40,1.443597188765401036084467,False
6,9,1,40,42,2,1.439015102901068363572676,36,1.439015102901068363572676,False
6,9,1,42,44,1,1.401063744768908714889140,44,1.401063744768908714889140,False
6,9,1,44,46,4,1.295676843822872108216923,28,1.295676843822872108216923,True
6,9,1,46,48,4,1.285602913826428607919834,32,1.285602913826428607919834,True
6,9,1,48,50,1,1.403913072306132182730823,50,1.403913072306132182730823,False
6,9,1,50,52,1,1.429248114946222436453986,52,1.429248114946222436453986,False
6,9,1,52,54,1,1.428683046026997320933635,54,1.428683046026997320933635,False
6,9,1,54,56,3,1.411283935654376790284411,48,1.411283935654376790284411,False
6,9,1,56,58,2,1.380089552417101451642112,54,1.380089552417101451642112,False
6,9,1,58,60,1,1.415702002230445383289657,60,1.415702002230445383289657,False
6,9,1,60,62,1,1.388599863580544996159180,62,1.388599863580544996159180,False
6,9,1,62,64,1,1.393880449567874124447187,64,1.393880449567874124447187,False
6,9,1,64,66,2,1.387917374575681891415644,62,1.387917374575681891415644,False
6,9,1,66,68,3,1.373227533059714301208332,60,1.373227533059714301208332,False
6,9,1,68,70,2,1.415458430206866800629467,64,1.415458430206866800629467,False
6,9,1,70,72,1,1.416120227633137952946850,72,1.416120227633137952946850,False
6,9,1,72,74,2,1.399955999179193185930265,68,1.399955999179193185930265,False
6,9,1,74,76,4,1.351272104080920094914638,60,1.351272104080920094914638,False
6,9,1,76,78,3,1.345668451519964485378341,66,1.345668451519964485378341,False
6,9,1,78,80,1,1.396294736095798579200470,80,1.396294736095798579200470,False
6,9,1,80,82,1,1.412049121538951246818796,82,1.412049121538951246818796,False
6,9,1,82,84,1,1.413418436722936206961792,84,1.413418436722936206961792,False
6,9,1,84,86,2,1.405499952354096314211945,82,1.405499952354096314211945,False
6,9,1,86,88,3,1.389481204249708877073345,80,1.389481204249708877073345,False
6,9,1,88,90,1,1.402738983426934296175732,90,1.402738983426934296175732,False
6,9,1,90,92,1,1.392801211357170693835404,92,1.392801211357170693835404,False
6,9,1,92,94,1,1.396611146334842046750490,94,1.396611146334842046750490,False
6,9,1,94,96,3,1.393836559371239343829676,88,1.393836559371239343829676,False
6,9,1,96,98,3,1.385836112019622973165562,88,1.385836112019622973165562,False
6,9,1,98,100,1,1.405693848736022065204831,100,1.405693848736022065204831,False
6,9,1,100,102,2,1.408013545467629006685497,96,1.408013545467629006685497,False
6,9,1,102,104,1,1.398781750561965066042069,104,1.398781750561965066042069,False
6,9,1,104,106,3,1.371533049170337496759115,94,1.371533049170337496759115,False
6,9,1,106,108,4,1.368165181771028119024492,92,1.368165181771028119024492,False
6,9,1,108,110,1,1.392683925690456674276418,110,1.392683925690456674276418,False
6,9,1,110,112,1,1.405411003678391601094374,112,1.405411003678391601094374,False
6,9,1,112,114,1,1.407391100788926322342282,114,1.407391100788926322342282,False
6,9,1,114,116,3,1.403025986233198259203267,108,1.403025986233198259203267,False
6,9,1,116,118,2,1.393054952884111179109946,114,1.393054952884111179109946,False
6,9,1,118,120,1,1.396086419914879999287361,120,1.396086419914879999287361,False
6,9,1,120,122,1,1.394400608699077802383643,122,1.394400608699077802383643,False
6,9,1,122,124,1,1.397614851737211370506553,124,1.397614851737211370506553,False
6,9,1,124,126,3,1.396240325196752822025444,116,1.396240325196752822025444,False
6,9,1,126,128,3,1.391250688611741586486220,120,1.391250688611741586486220,False
6,9,1,128,130,2,1.400429970809542792623387,124,1.400429970809542792623387,False
6,9,1,130,132,1,1.403851467278973837847334,132,1.403851467278973837847334,False
6,9,1,132,134,1,1.397789623163566560700648,134,1.397789623163566560700648,False
6,9,1,134,136,4,1.381107136632506776371116,120,1.381107136632506776371116,False
6,9,1,136,138,3,1.378962674070873294663798,126,1.378962674070873294663798,False
6,9,1,138,140,1,1.388102995841745161512987,140,1.388102995841745161512987,False
6,9,1,140,142,1,1.401810133708020084183217,142,1.401810133708020084183217,False
6,9,1,142,144,1,1.404125037374269275192234,144,1.404125037374269275192234,False
6,9,1,144,146,2,1.401519097497505798838118,142,1.401519097497505798838118,False
6,9,1,146,148,3,1.394600209012812903794250,140,1.394600209012812903794250,False
6,9,1,148,150,1,1.391012485484957489169761,150,1.391012485484957489169761,False
6,9,1,150,152,1,1.394979885277403778400458,152,1.394979885277403778400458,False
6,9,1,152,154,2,1.397930749121378416464291,148,1.397930749121378416464291,False
6,9,1,154,156,3,1.397313488786488922993916,148,1.397313488786488922993916,False
6,9,1,156,158,3,1.393952199904581691521750,148,1.393952199904581691521750,False
6,9,1,158,160,1,1.396355803312099579629597,160,1.396355803312099579629597,False
6,9,1,160,162,1,1.401236284459032015981318,162,1.401236284459032015981318,False
6,9,1,162,164,1,1.396903773118472585514529,164,1.396903773118472585514529,False
6,9,1,164,166,3,1.386334267249913488723813,154,1.386334267249913488723813,False
6,9,1,166,168,4,1.384932729425395913890373,152,1.384932729425395913890373,False
6,9,1,168,170,1,1.387038546470243916613109,170,1.387038546470243916613109,False
6,9,1,170,172,1,1.399401780292462586355987,172,1.399401780292462586355987,False
6,9,1,172,174,1,1.402012134039619725335205,174,1.402012134039619725335205,False
6,9,1,174,176,3,1.400432722122257243271041,168,1.400432722122257243271041,False
6,9,1,176,178,2,1.395280061828005190748212,174,1.395280061828005190748212,False
6,9,1,178,180,1,1.382792495652139226915791,180,1.382792495652139226915791,False
6,9,1,180,182,2,1.395077107760941588489123,176,1.395077107760941588489123,False
6,9,1,182,184,1,1.397934939767954083650823,184,1.397934939767954083650823,False
6,9,1,184,186,3,1.397786685222421095383630,176,1.397786685222421095383630,False
6,9,1,186,188,3,1.395417193729485827623692,180,1.395417193729485827623692,False
6,9,1,188,190,1,1.391059183474979152653499,190,1.391059183474979152653499,False
6,9,1,190,192,1,1.399348996412755368917410,192,1.399348996412755368917410,False
6,9,1,192,194,1,1.396050774465618274061563,194,1.396050774465618274061563,False
6,9,1,194,196,4,1.389455142198988608664824,180,1.389455142198988608664824,False
6,9,1,196,198,3,1.388542842483435641598441,186,1.388542842483435641598441,False
6,9,1,198,200,1,1.386044854758375139165941,200,1.386044854758375139165941,False
6,9,1,200,202,1,1.397479313522250795003514,202,1.397479313522250795003514,False
6,10,-1,6,8,1,1.000000000000000000000000,0,100.0000000000000000000000,False
6,10,-1,8,10,1,1.000000000000000000000000,0,100.0000000000000000000000,False
6,10,-1,10,12,1,1.227785558694598649696003,12,1.227785558694598649696003,True
6,10,-1,12,14,1,1.456908278087015764615019,14,1.456908278087015764615019,False
6,10,-1,14,16,1,1.458101075281447591060082,16,1.458101075281447591060082,False
6,10,-1,16,18,1,1.383666723627481039784094,18,1.383666723627481039784094,False
6,10,-1,18,20,1,1.274612798280052202750135,20,1.274612798280052202750135,True
6,10,-1,20,22,1,1.342804976338138353906723,22,1.342804976338138353906723,False
6,10,-1,22,24,1,1.256201731791333488096698,24,1.256201731791333488096698,True
6,10,-1,24,26,2,1.286478694652494997780718,18,1.286478694652494997780718,True
6,10,-1,26,28,1,1.284899766447240174790421,28,1.284899766447240174790421,True
6,10,-1,28,30,1,1.333054748660599182632697,30,1.333054748660599182632697,False
6,10,-1,30,32,1,1.378866993989761200445881,32,1.378866993989761200445881,False
6,10,-1,32,34,1,1.367513455853395654358245,34,1.367513455853395654358245,False
6,10,-1,34,36,1,1.325566298597195371197851,36,1.325566298597195371197851,False
6,10,-1,36,38,3,1.214995700775824931966391,20,1.214995700775824931966391,True
6,10,-1,38,40,1,1.294981483888617147452270,40,1.294981483888617147452270,True
6,10,-1,40,42,1,1.325239995711797788696622,42,1.325239995711797788696622,False
6,10,-1,42,44,1,1.331099638061670998610364,44,1.331099638061670998610364,False
6,10,-1,44,46,1,1.321375331052219381078934,46,1.321375331052219381078934,False
6,10,-1,46,48,1,1.328771646441509535214853,48,1.328771646441509535214853,False
6,10,-1,48,50,1,1.343945413294076337668259,50,1.343945413294076337668259,False
6,10,-1,50,52,1,1.317402272457917107205632,52,1.317402272457917107205632,False
6,10,-1,52,54,2,1.285779586135928609528422,44,1.285779586135928609528422,True
6,10,-1,54,56,2,1.287657646624953256529312,48,1.287657646624953256529312,True
6,10,-1,56,58,1,1.324431782346165972465418,58,1.324431782346165972465418,False
6,10,-1,58,60,1,1.336919919252012264791945,60,1.336919919252012264791945,False
6,10,-1,60,62,1,1.334408390432666679423581,62,1.334408390432666679423581,False
6,10,-1,62,64,1,1.321464832325190824654189,64,1.321464832325190824654189,False
6,10,-1,64,66,1,1.307746093996056835758307,66,1.307746093996056835758307,False
6,10,-1,66,68,2,1.298428340333960704938026,60,1.298428340333960704938026,True
6,10,-1,68,70,1,1.311152479225367323297526,70,1.311152479225367323297526,False
6,10,-1,70,72,1,1.314643689217586117937048,72,1.314643689217586117937048,False
6,10,-1,72,74,1,1.311392849013737025173197,74,1.311392849013737025173197,False
6,10,-1,74,76,1,1.328701303431739080800906,76,1.328701303431739080800906,False
6,10,-1,76,78,1,1.332953632426542247011807,78,1.332953632426542247011807,False
6,10,-1,78,80,1,1.324509085351271723865514,80,1.324509085351271723865514,False
6,10,-1,80,82,2,1.289318232282298744473174,72,1.289318232282298744473174,True
6,10,-1,82,84,1,1.290927291184826882007836,84,1.290927291184826882007836,True
6,10,-1,84,86,2,1.317993510532205523151599,78,1.317993510532205523151599,False
6,10,-1,86,88,1,1.324009978139636897085746,88,1.324009978139636897085746,False
6,10,-1,88,90,1,1.323238049867263228458777,90,1.323238049867263228458777,False
6,10,-1,90,92,1,1.317258436063358190741617,92,1.317258436063358190741617,False
6,10,-1,92,94,1,1.322789101201623460057041,94,1.322789101201623460057041,False
6,10,-1,94,96,1,1.317217521788548727523655,96,1.317217521788548727523655,False
6,10,-1,96,98,3,1.306956833809064479289321,80,1.306956833809064479289321,False
6,10,-1,98,100,1,1.309290507322278819707398,100,1.309290507322278819707398,False
6,10,-1,100,102,1,1.307866272267528976055251,102,1.307866272267528976055251,False
6,10,-1,102,104,1,1.324208673927034142921613,104,1.324208673927034142921613,False
6,10,-1,104,106,1,1.326280442190235790080644,106,1.326280442190235790080644,False
6,10,-1,106,108,1,1.322332909116725419802584,108,1.322332909116725419802584,False
6,10,-1,108,110,1,1.312128306154728992589221,110,1.312128306154728992589221,False
6,10,-1,110,112,1,1.303846169211289623997023,112,1.303846169211289623997023,False
6,10,-1,112,114,1,1.314365035981221733832928,114,1.314365035981221733832928,False
6,10,-1,114,116,2,1.317985955089823651075002,108,1.317985955089823651075002,False
6,10,-1,116,118,1,1.317775724368684526387892,118,1.317775724368684526387892,False
6,10,-1,118,120,1,1.314461127215577172776115,120,1.314461127215577172776115,False
6,10,-1,120,122,1,1.323475267823314751602339,122,1.323475267823314751602339,False
6,10,-1,122,124,1,1.321554830649160731948756,124,1.321554830649160731948756,False
6,10,-1,124,126,2,1.305203717326857816902384,116,1.305203717326857816902384,False
6,10,-1,126,128,2,1.306895788763422133082922,120,1.306895788763422133082922,False
6,10,-1,128,130,1,1.312884224324003457142175,130,1.312884224324003457142175,False
6,10,-1,130,132,1,1.320679347875189372442807,132,1.320679347875189372442807,False
6,10,-1,132,134,1,1.321969195868362598589511,134,1.321969195868362598589511,False
6,10,-1,134,136,1,1.319786321225886571261286,136,1.319786321225886571261286,False
6,10,-1,136,138,1,1.314306367732368699051952,138,1.314306367732368699051952,False
6,10,-1,138,140,1,1.314389159024210595939980,140,1.314389159024210595939980,False
6,10,-1,140,142,2,1.312102324439355058536274,132,1.312102324439355058536274,False
6,10,-1,142,144,1,1.314562060426711361028502,144,1.314562060426711361028502,False
6,10,-1,144,146,2,1.314576057823727585272918,138,1.314576057823727585272918,False
6,10,-1,146,148,1,1.315806663744776452010500,148,1.315806663744776452010500,False
6,10,-1,148,150,1,1.322070631047838267780463,150,1.322070631047838267780463,False
6,10,-1,150,152,1,1.321140082020191032391500,152,1.321140082020191032391500,False
6,10,-1,152,154,1,1.315607657096345879041138,154,1.315607657096345879041138,False
6,10,-1,154,156,1,1.305622545125150706557957,156,1.305622545125150706557957,False
6,10,-1,156,158,2,1.313774014463701165324147,150,1.313774014463701165324147,False
6,10,-1,158,160,1,1.318061629219127239392616,160,1.318061629219127239392616,False
6,10,-1,160,162,1,1.318980255910780997729511,162,1.318980255910780997729511,False
6,10,-1,162,164,1,1.317652407401681508052765,164,1.317652407401681508052765,False
6,10,-1,164,166,1,1.314247576691124898053475,166,1.314247576691124898053475,False
6,10,-1,166,168,1,1.318978407307587467621207,168,1.318978407307587467621207,False
6,10,-1,168,170,2,1.310570357649327253858746,160,1.310570357649327253858746,False
6,10,-1,170,172,1,1.312374137974358197390556,172,1.312374137974358197390556,False
6,10,-1,172,174,1,1.312487548181128769487294,174,1.312487548181128769487294,False
6,10,-1,174,176,2,1.317514215811695787381387,168,1.317514215811695787381387,False
6,10,-1,176,178,1,1.320386454742117142462683,178,1.320386454742117142462683,False
6,10,-1,178,180,1,1.319877722553243582756337,180,1.319877722553243582756337,False
6,10,-1,180,182,1,1.316810735423678379636151,182,1.316810735423678379636151,False
6,10,-1,182,184,1,1.308984965775806830446509,184,1.308984965775806830446509,False
6,10,-1,184,186,2,1.313258572301749020460643,176,1.313258572301749020460643,False
6,10,-1,186,188,2,1.316083198182601074027295,180,1.316083198182601074027295,False
6,10,-1,188,190,1,1.316792830366050763701492,190,1.316792830366050763701492,False
6,10,-1,190,192,1,1.315935484416932709569123,192,1.315935484416932709569123,False
6,10,-1,192,194,1,1.318267323570103131938627,194,1.318267323570103131938627,False
6,10,-1,194,196,1,1.319636323125383827407007,196,1.319636323125383827407007,False
6,10,-1,196,198,1,1.316394561022660243323329,198,1.316394561022660243323329,False
6,10,-1,198,200,1,1.310862967836013680129468,200,1.310862967836013680129468,False
6,10,-1,200,202,1,1.311022138814128214643084,202,1.311022138814128214643084,False
6,10,1,6,8,1,1.618530598600789813451426,8,1.618530598600789813451426,False
6,10,1,8,10,1,1.731381854513151794883385,10,1.731381854513151794883385,False
6,10,1,10,12,1,1.526302364840081232099605,12,1.526302364840081232099605,False
6,10,1,12,14,1,1.278043016131400898643922,14,1.278043016131400898643922,True
6,10,1,14,16,2,1.000000000000000000000000,0,100.0000000000000000000000,False
6,10,1,16,18,1,1.287893487040655049534054,18,1.287893487040655049534054,True
6,10,1,18,20,1,1.349566436008579678048616,20,1.349566436008579678048616,False
6,10,1,20,22,1,1.347428265028876258951577,22,1.347428265028876258951577,False
6,10,1,22,24,2,1.307693814356597271876829,18,1.307693814356597271876829,False
6,10,1,24,26,1,1.380647043118094610928816,26,1.380647043118094610928816,False
6,10,1,26,28,1,1.380890336097127399137766,28,1.380890336097127399137766,False
6,10,1,28,30,1,1.304166910812825957039530,30,1.304166910812825957039530,False
6,10,1,30,32,2,1.244802445450435917096339,22,1.244802445450435917096339,True
6,10,1,32,34,2,1.243878801655640519955151,28,1.243878801655640519955151,True
6,10,1,34,36,1,1.342217785227005759597347,36,1.342217785227005759597347,False
6,10,1,36,38,1,1.355972086237479785820670,38,1.355972086237479785820670,False
6,10,1,38,40,1,1.344629823960172812257723,40,1.344629823960172812257723,False
6,10,1,40,42,2,1.315569150567342485343759,36,1.315569150567342485343759,False
6,10,1,42,44,1,1.323087104951047989661511,44,1.323087104951047989661511,False
6,10,1,44,46,1,1.287186158203529973371199,46,1.287186158203529973371199,True
6,10,1,46,48,1,1.305060243742562141063660,48,1.305060243742562141063660,False
6,10,1,48,50,1,1.308095655848086876292624,50,1.308095655848086876292624,False
6,10,1,50,52,2,1.300016656103898195992153,46,1.300016656103898195992153,False
6,10,1,52,54,1,1.342503549554193552309726,54,1.342503549554193552309726,False
6,10,1,54,56,1,1.342847402367850280723213,56,1.342847402367850280723213,False
6,10,1,56,58,1,1.326036757179621558752588,58,1.326036757179621558752588,False
6,10,1,58,60,3,1.268305756791027626408813,44,1.268305756791027626408813,True
6,10,1,60,62,1,1.297963122576246873049388,62,1.297963122576246873049388,True
6,10,1,62,64,1,1.320458036774384909252661,64,1.320458036774384909252661,False
6,10,1,64,66,1,1.326507998248157371107971,66,1.326507998248157371107971,False
6,10,1,66,68,1,1.323290929416237173256329,68,1.323290929416237173256329,False
6,10,1,68,70,2,1.312705914205037674418289,64,1.312705914205037674418289,False
6,10,1,70,72,1,1.330569911588583705559717,72,1.330569911588583705559717,False
6,10,1,72,74,1,1.318105012892660788992330,74,1.318105012892660788992330,False
6,10,1,74,76,2,1.300346424865620447350244,66,1.300346424865620447350244,False
6,10,1,76,78,2,1.302604160740547832328335,72,1.302604160740547832328335,False
6,10,1,78,80,1,1.315605860014117950653299,80,1.315605860014117950653299,False
6,10,1,80,82,1,1.328945852886096502714243,82,1.328945852886096502714243,False
6,10,1,82,84,1,1.329420446173547538655461,84,1.329420446173547538655461,False
6,10,1,84,86,1,1.322491187051054983416342,86,1.322491187051054983416342,False
6,10,1,86,88,2,1.307488415575452838052078,82,1.307488415575452838052078,False
6,10,1,88,90,1,1.302858913417983010032449,90,1.302858913417983010032449,False
6,10,1,90,92,1,1.313525191020750401923397,92,1.313525191020750401923397,False
6,10,1,92,94,1,1.317070944636451827234584,94,1.317070944636451827234584,False
6,10,1,94,96,2,1.315815790867382128318098,90,1.315815790867382128318098,False
6,10,1,96,98,1,1.319074803183952046303040,98,1.319074803183952046303040,False
6,10,1,98,100,1,1.327382400311267278492291,100,1.327382400311267278492291,False
6,10,1,100,102,1,1.322959533997816869323144,102,1.322959533997816869323144,False
6,10,1,102,104,2,1.299565109310697788176442,94,1.299565109310697788176442,True
6,10,1,104,106,2,1.301223073989027412487384,100,1.301223073989027412487384,False
6,10,1,106,108,1,1.315846265757687272471881,108,1.315846265757687272471881,False
6,10,1,108,110,1,1.322207465193607905515009,110,1.322207465193607905515009,False
6,10,1,110,112,1,1.322681607152652784579126,112,1.322681607152652784579126,False
6,10,1,112,114,2,1.319076594830193773946676,108,1.319076594830193773946676,False
6,10,1,114,116,1,1.313167826264894413534954,116,1.313167826264894413534954,False
6,10,1,116,118,1,1.315940747780696093032796,118,1.315940747780696093032796,False
6,10,1,118,120,2,1.310323503332899636565851,110,1.310323503332899636565851,False
6,10,1,120,122,1,1.312705987092663188596100,122,1.312705987092663188596100,False
6,10,1,122,124,2,1.312166039574368109853249,118,1.312166039574368109853249,False
6,10,1,124,126,1,1.320514245515037573506102,126,1.320514245515037573506102,False
6,10,1,126,128,1,1.323975502301368454602958,128,1.323975502301368454602958,False
6,10,1,128,130,1,1.321804048170862437264159,130,1.321804048170862437264159,False
6,10,1,130,132,2,1.314428552629609693799348,126,1.314428552629609693799348,False
6,10,1,132,134,1,1.300843255678209316509551,134,1.300843255678209316509551,False
6,10,1,134,136,1,1.314388512285192055636821,136,1.314388512285192055636821,False
6,10,1,136,138,1,1.318211086319722894570896,138,1.318211086319722894570896,False
6,10,1,138,140,1,1.318652436295180899209217,140,1.318652436295180899209217,False
6,10,1,140,142,2,1.316527075745135331418208,136,1.316527075745135331418208,False
6,10,1,142,144,1,1.320017011649210006695640,144,1.320017011649210006695640,False
6,10,1,144,146,1,1.320254491260108570669405,146,1.320254491260108570669405,False
6,10,1,146,148,2,1.308534083508598484608953,138,1.308534083508598484608953,False
6,10,1,148,150,2,1.310272044730460163565016,144,1.310272044730460163565016,False
